sex,birth_year,age,mort_rate,provenance
F,1959,69,0.0043976532,[std] INSEE-shaped generational proxy
F,1959,70,0.0048863343,[std] INSEE-shaped generational proxy
F,1959,71,0.0054326463,[std] INSEE-shaped generational proxy
F,1959,72,0.0060433478,[std] INSEE-shaped generational proxy
F,1959,73,0.0067259811,[std] INSEE-shaped generational proxy
F,1959,74,0.0074889597,[std] INSEE-shaped generational proxy
F,1959,75,0.0083416668,[std] INSEE-shaped generational proxy
F,1959,76,0.0092945627,[std] INSEE-shaped generational proxy
F,1959,77,0.0103593042,[std] INSEE-shaped generational proxy
F,1959,78,0.0115488755,[std] INSEE-shaped generational proxy
F,1959,79,0.0128777323,[std] INSEE-shaped generational proxy
F,1959,80,0.0143619593,[std] INSEE-shaped generational proxy
F,1959,81,0.0160194422,[std] INSEE-shaped generational proxy
F,1959,82,0.0178700561,[std] INSEE-shaped generational proxy
F,1959,83,0.0199358682,[std] INSEE-shaped generational proxy
F,1959,84,0.0222413578,[std] INSEE-shaped generational proxy
F,1959,85,0.0248136525,[std] INSEE-shaped generational proxy
F,1959,86,0.0276827804,[std] INSEE-shaped generational proxy
F,1959,87,0.0308819367,[std] INSEE-shaped generational proxy
F,1959,88,0.0344477647,[std] INSEE-shaped generational proxy
F,1959,89,0.0384206466,[std] INSEE-shaped generational proxy
F,1959,90,0.0428450016,[std] INSEE-shaped generational proxy
F,1959,91,0.0477695850,[std] INSEE-shaped generational proxy
F,1959,92,0.0532477819,[std] INSEE-shaped generational proxy
F,1959,93,0.0593378839,[std] INSEE-shaped generational proxy
F,1959,94,0.0661033386,[std] INSEE-shaped generational proxy
F,1959,95,0.0736129526,[std] INSEE-shaped generational proxy
F,1959,96,0.0819410303,[std] INSEE-shaped generational proxy
F,1959,97,0.0911674208,[std] INSEE-shaped generational proxy
F,1959,98,0.1013774420,[std] INSEE-shaped generational proxy
F,1959,99,0.1126616450,[std] INSEE-shaped generational proxy
F,1959,100,0.1251153718,[std] INSEE-shaped generational proxy
F,1959,101,0.1388380541,[std] INSEE-shaped generational proxy
F,1959,102,0.1539321923,[std] INSEE-shaped generational proxy
F,1959,103,0.1705019437,[std] INSEE-shaped generational proxy
F,1959,104,0.1886512469,[std] INSEE-shaped generational proxy
F,1959,105,0.2084813986,[std] INSEE-shaped generational proxy
F,1959,106,0.2300880048,[std] INSEE-shaped generational proxy
F,1959,107,0.2535572279,[std] INSEE-shaped generational proxy
F,1959,108,0.2789612689,[std] INSEE-shaped generational proxy
F,1959,109,0.3063530465,[std] INSEE-shaped generational proxy
F,1959,110,0.3357600791,[std] INSEE-shaped generational proxy
F,1959,111,0.3671776337,[std] INSEE-shaped generational proxy
F,1959,112,0.4005612924,[std] INSEE-shaped generational proxy
F,1959,113,0.4358191972,[std] INSEE-shaped generational proxy
F,1959,114,0.4728043727,[std] INSEE-shaped generational proxy
F,1959,115,0.5113076902,[std] INSEE-shaped generational proxy
F,1959,116,0.5510522123,[std] INSEE-shaped generational proxy
F,1959,117,0.5916898348,[std] INSEE-shaped generational proxy
F,1959,118,0.6328012875,[std] INSEE-shaped generational proxy
F,1959,119,0.6739006274,[std] INSEE-shaped generational proxy
F,1959,120,1.0000000000,[std] INSEE-shaped generational proxy
F,1960,50,0.0007501060,[std] INSEE-shaped generational proxy
F,1960,51,0.0008079375,[std] INSEE-shaped generational proxy
F,1960,52,0.0008726188,[std] INSEE-shaped generational proxy
F,1960,53,0.0009449607,[std] INSEE-shaped generational proxy
F,1960,54,0.0010258698,[std] INSEE-shaped generational proxy
F,1960,55,0.0011163599,[std] INSEE-shaped generational proxy
F,1960,56,0.0012175646,[std] INSEE-shaped generational proxy
F,1960,57,0.0013307512,[std] INSEE-shaped generational proxy
F,1960,58,0.0014573367,[std] INSEE-shaped generational proxy
F,1960,59,0.0015989051,[std] INSEE-shaped generational proxy
F,1960,60,0.0017572275,[std] INSEE-shaped generational proxy
F,1960,61,0.0019342833,[std] INSEE-shaped generational proxy
F,1960,62,0.0021322853,[std] INSEE-shaped generational proxy
F,1960,63,0.0023537066,[std] INSEE-shaped generational proxy
F,1960,64,0.0026013109,[std] INSEE-shaped generational proxy
F,1960,65,0.0028781867,[std] INSEE-shaped generational proxy
F,1960,66,0.0031877848,[std] INSEE-shaped generational proxy
F,1960,67,0.0035339604,[std] INSEE-shaped generational proxy
F,1960,68,0.0039210198,[std] INSEE-shaped generational proxy
F,1960,69,0.0043537726,[std] INSEE-shaped generational proxy
F,1960,70,0.0048375894,[std] INSEE-shaped generational proxy
F,1960,71,0.0053784662,[std] INSEE-shaped generational proxy
F,1960,72,0.0059830955,[std] INSEE-shaped generational proxy
F,1960,73,0.0066589457,[std] INSEE-shaped generational proxy
F,1960,74,0.0074143485,[std] INSEE-shaped generational proxy
F,1960,75,0.0082585956,[std] INSEE-shaped generational proxy
F,1960,76,0.0092020461,[std] INSEE-shaped generational proxy
F,1960,77,0.0102562442,[std] INSEE-shaped generational proxy
F,1960,78,0.0114340496,[std] INSEE-shaped generational proxy
F,1960,79,0.0127497795,[std] INSEE-shaped generational proxy
F,1960,80,0.0142193657,[std] INSEE-shaped generational proxy
F,1960,81,0.0158605250,[std] INSEE-shaped generational proxy
F,1960,82,0.0176929459,[std] INSEE-shaped generational proxy
F,1960,83,0.0197384902,[std] INSEE-shaped generational proxy
F,1960,84,0.0220214114,[std] INSEE-shaped generational proxy
F,1960,85,0.0245685896,[std] INSEE-shaped generational proxy
F,1960,86,0.0274097818,[std] INSEE-shaped generational proxy
F,1960,87,0.0305778880,[std] INSEE-shaped generational proxy
F,1960,88,0.0341092303,[std] INSEE-shaped generational proxy
F,1960,89,0.0380438435,[std] INSEE-shaped generational proxy
F,1960,90,0.0424257722,[std] INSEE-shaped generational proxy
F,1960,91,0.0473033709,[std] INSEE-shaped generational proxy
F,1960,92,0.0527295975,[std] INSEE-shaped generational proxy
F,1960,93,0.0587622929,[std] INSEE-shaped generational proxy
F,1960,94,0.0654644330,[std] INSEE-shaped generational proxy
F,1960,95,0.0729043370,[std] INSEE-shaped generational proxy
F,1960,96,0.0811558126,[std] INSEE-shaped generational proxy
F,1960,97,0.0902982125,[std] INSEE-shaped generational proxy
F,1960,98,0.1004163712,[std] INSEE-shaped generational proxy
F,1960,99,0.1116003850,[std] INSEE-shaped generational proxy
F,1960,100,0.1239451906,[std] INSEE-shaped generational proxy
F,1960,101,0.1375498896,[std] INSEE-shaped generational proxy
F,1960,102,0.1525167584,[std] INSEE-shaped generational proxy
F,1960,103,0.1689498754,[std] INSEE-shaped generational proxy
F,1960,104,0.1869532889,[std] INSEE-shaped generational proxy
F,1960,105,0.2066286480,[std] INSEE-shaped generational proxy
F,1960,106,0.2280722118,[std] INSEE-shaped generational proxy
F,1960,107,0.2513711632,[std] INSEE-shaped generational proxy
F,1960,108,0.2765991615,[std] INSEE-shaped generational proxy
F,1960,109,0.3038110940,[std] INSEE-shaped generational proxy
F,1960,110,0.3330370284,[std] INSEE-shaped generational proxy
F,1960,111,0.3642754221,[std] INSEE-shaped generational proxy
F,1960,112,0.3974857326,[std] INSEE-shaped generational proxy
F,1960,113,0.4325806768,[std] INSEE-shaped generational proxy
F,1960,114,0.4694185265,[std] INSEE-shaped generational proxy
F,1960,115,0.5077959875,[std] INSEE-shaped generational proxy
F,1960,116,0.5474423845,[std] INSEE-shaped generational proxy
F,1960,117,0.5880160566,[std] INSEE-shaped generational proxy
F,1960,118,0.6291040096,[std] INSEE-shaped generational proxy
F,1960,119,0.6702259609,[std] INSEE-shaped generational proxy
F,1960,120,1.0000000000,[std] INSEE-shaped generational proxy
F,1961,50,0.0007426077,[std] INSEE-shaped generational proxy
F,1961,51,0.0007998613,[std] INSEE-shaped generational proxy
F,1961,52,0.0008638964,[std] INSEE-shaped generational proxy
F,1961,53,0.0009355155,[std] INSEE-shaped generational proxy
F,1961,54,0.0010156163,[std] INSEE-shaped generational proxy
F,1961,55,0.0011052025,[std] INSEE-shaped generational proxy
F,1961,56,0.0012053963,[std] INSEE-shaped generational proxy
F,1961,57,0.0013174525,[std] INSEE-shaped generational proxy
F,1961,58,0.0014427738,[std] INSEE-shaped generational proxy
F,1961,59,0.0015829287,[std] INSEE-shaped generational proxy
F,1961,60,0.0017396705,[std] INSEE-shaped generational proxy
F,1961,61,0.0019149590,[std] INSEE-shaped generational proxy
F,1961,62,0.0021109850,[std] INSEE-shaped generational proxy
F,1961,63,0.0023301970,[std] INSEE-shaped generational proxy
F,1961,64,0.0025753313,[std] INSEE-shaped generational proxy
F,1961,65,0.0028494459,[std] INSEE-shaped generational proxy
F,1961,66,0.0031559573,[std] INSEE-shaped generational proxy
F,1961,67,0.0034986827,[std] INSEE-shaped generational proxy
F,1961,68,0.0038818858,[std] INSEE-shaped generational proxy
F,1961,69,0.0043103288,[std] INSEE-shaped generational proxy
F,1961,70,0.0047893295,[std] INSEE-shaped generational proxy
F,1961,71,0.0053248249,[std] INSEE-shaped generational proxy
F,1961,72,0.0059234421,[std] INSEE-shaped generational proxy
F,1961,73,0.0065925763,[std] INSEE-shaped generational proxy
F,1961,74,0.0073404778,[std] INSEE-shaped generational proxy
F,1961,75,0.0081763482,[std] INSEE-shaped generational proxy
F,1961,76,0.0091104461,[std] INSEE-shaped generational proxy
F,1961,77,0.0101542043,[std] INSEE-shaped generational proxy
F,1961,78,0.0113203588,[std] INSEE-shaped generational proxy
F,1961,79,0.0126230898,[std] INSEE-shaped generational proxy
F,1961,80,0.0140781777,[std] INSEE-shaped generational proxy
F,1961,81,0.0157031717,[std] INSEE-shaped generational proxy
F,1961,82,0.0175175753,[std] INSEE-shaped generational proxy
F,1961,83,0.0195430468,[std] INSEE-shaped generational proxy
F,1961,84,0.0218036158,[std] INSEE-shaped generational proxy
F,1961,85,0.0243259166,[std] INSEE-shaped generational proxy
F,1961,86,0.0271394377,[std] INSEE-shaped generational proxy
F,1961,87,0.0302767858,[std] INSEE-shaped generational proxy
F,1961,88,0.0337739643,[std] INSEE-shaped generational proxy
F,1961,89,0.0376706629,[std] INSEE-shaped generational proxy
F,1961,90,0.0420105543,[std] INSEE-shaped generational proxy
F,1961,91,0.0468415941,[std] INSEE-shaped generational proxy
F,1961,92,0.0522163156,[std] INSEE-shaped generational proxy
F,1961,93,0.0581921109,[std] INSEE-shaped generational proxy
F,1961,94,0.0648314859,[std] INSEE-shaped generational proxy
F,1961,95,0.0722022735,[std] INSEE-shaped generational proxy
F,1961,96,0.0803777854,[std] INSEE-shaped generational proxy
F,1961,97,0.0894368774,[std] INSEE-shaped generational proxy
F,1961,98,0.0994638987,[std] INSEE-shaped generational proxy
F,1961,99,0.1105484874,[std] INSEE-shaped generational proxy
F,1961,100,0.1227851696,[std] INSEE-shaped generational proxy
F,1961,101,0.1362727087,[std] INSEE-shaped generational proxy
F,1961,102,0.1511131464,[std] INSEE-shaped generational proxy
F,1961,103,0.1674104670,[std] INSEE-shaped generational proxy
F,1961,104,0.1852688103,[std] INSEE-shaped generational proxy
F,1961,105,0.2047901530,[std] INSEE-shaped generational proxy
F,1961,106,0.2260713779,[std] INSEE-shaped generational proxy
F,1961,107,0.2492006528,[std] INSEE-shaped generational proxy
F,1961,108,0.2742530526,[std] INSEE-shaped generational proxy
F,1961,109,0.3012853851,[std] INSEE-shaped generational proxy
F,1961,110,0.3303302120,[std] INSEE-shaped generational proxy
F,1961,111,0.3613891218,[std] INSEE-shaped generational proxy
F,1961,112,0.3944253846,[std] INSEE-shaped generational proxy
F,1961,113,0.4293562300,[std] INSEE-shaped generational proxy
F,1961,114,0.4660451192,[std] INSEE-shaped generational proxy
F,1961,115,0.5042945448,[std] INSEE-shaped generational proxy
F,1961,116,0.5438400644,[std] INSEE-shaped generational proxy
F,1961,117,0.5843464564,[std] INSEE-shaped generational proxy
F,1961,118,0.6254070350,[std] INSEE-shaped generational proxy
F,1961,119,0.6665472534,[std] INSEE-shaped generational proxy
F,1961,120,1.0000000000,[std] INSEE-shaped generational proxy
F,1962,50,0.0007351844,[std] INSEE-shaped generational proxy
F,1962,51,0.0007918659,[std] INSEE-shaped generational proxy
F,1962,52,0.0008552611,[std] INSEE-shaped generational proxy
F,1962,53,0.0009261647,[std] INSEE-shaped generational proxy
F,1962,54,0.0010054653,[std] INSEE-shaped generational proxy
F,1962,55,0.0010941565,[std] INSEE-shaped generational proxy
F,1962,56,0.0011933495,[std] INSEE-shaped generational proxy
F,1962,57,0.0013042865,[std] INSEE-shaped generational proxy
F,1962,58,0.0014283564,[std] INSEE-shaped generational proxy
F,1962,59,0.0015671118,[std] INSEE-shaped generational proxy
F,1962,60,0.0017222888,[std] INSEE-shaped generational proxy
F,1962,61,0.0018958276,[std] INSEE-shaped generational proxy
F,1962,62,0.0020898972,[std] INSEE-shaped generational proxy
F,1962,63,0.0023069219,[std] INSEE-shaped generational proxy
F,1962,64,0.0025496109,[std] INSEE-shaped generational proxy
F,1962,65,0.0028209917,[std] INSEE-shaped generational proxy
F,1962,66,0.0031244471,[std] INSEE-shaped generational proxy
F,1962,67,0.0034637565,[std] INSEE-shaped generational proxy
F,1962,68,0.0038431416,[std] INSEE-shaped generational proxy
F,1962,69,0.0042673176,[std] INSEE-shaped generational proxy
F,1962,70,0.0047415500,[std] INSEE-shaped generational proxy
F,1962,71,0.0052717173,[std] INSEE-shaped generational proxy
F,1962,72,0.0058643817,[std] INSEE-shaped generational proxy
F,1962,73,0.0065268661,[std] INSEE-shaped generational proxy
F,1962,74,0.0072673404,[std] INSEE-shaped generational proxy
F,1962,75,0.0080949165,[std] INSEE-shaped generational proxy
F,1962,76,0.0090197537,[std] INSEE-shaped generational proxy
F,1962,77,0.0100531744,[std] INSEE-shaped generational proxy
F,1962,78,0.0112077919,[std] INSEE-shaped generational proxy
F,1962,79,0.0124976511,[std] INSEE-shaped generational proxy
F,1962,80,0.0139383816,[std] INSEE-shaped generational proxy
F,1962,81,0.0155473671,[std] INSEE-shaped generational proxy
F,1962,82,0.0173439276,[std] INSEE-shaped generational proxy
F,1962,83,0.0193495194,[std] INSEE-shaped generational proxy
F,1962,84,0.0215879503,[std] INSEE-shaped generational proxy
F,1962,85,0.0240856109,[std] INSEE-shaped generational proxy
F,1962,86,0.0268717230,[std] INSEE-shaped generational proxy
F,1962,87,0.0299786025,[std] INSEE-shaped generational proxy
F,1962,88,0.0334419364,[std] INSEE-shaped generational proxy
F,1962,89,0.0373010715,[std] INSEE-shaped generational proxy
F,1962,90,0.0415993112,[std] INSEE-shaped generational proxy
F,1962,91,0.0463842145,[std] INSEE-shaped generational proxy
F,1962,92,0.0517078925,[std] INSEE-shaped generational proxy
F,1962,93,0.0576272904,[std] INSEE-shaped generational proxy
F,1962,94,0.0642044460,[std] INSEE-shaped generational proxy
F,1962,95,0.0715067071,[std] INSEE-shaped generational proxy
F,1962,96,0.0796068896,[std] INSEE-shaped generational proxy
F,1962,97,0.0885833524,[std] INSEE-shaped generational proxy
F,1962,98,0.0985199574,[std] INSEE-shaped generational proxy
F,1962,99,0.1095058818,[std] INSEE-shaped generational proxy
F,1962,100,0.1216352356,[std] INSEE-shaped generational proxy
F,1962,101,0.1350064365,[std] INSEE-shaped generational proxy
F,1962,102,0.1497212806,[std] INSEE-shaped generational proxy
F,1962,103,0.1658836439,[std] INSEE-shaped generational proxy
F,1962,104,0.1835977387,[std] INSEE-shaped generational proxy
F,1962,105,0.2029658463,[std] INSEE-shaped generational proxy
F,1962,106,0.2240854439,[std] INSEE-shaped generational proxy
F,1962,107,0.2470456485,[std] INSEE-shaped generational proxy
F,1962,108,0.2719229099,[std] INSEE-shaped generational proxy
F,1962,109,0.2987759074,[std] INSEE-shaped generational proxy
F,1962,110,0.3276396429,[std] INSEE-shaped generational proxy
F,1962,111,0.3585187763,[std] INSEE-shaped generational proxy
F,1962,112,0.3913803283,[std] INSEE-shaped generational proxy
F,1962,113,0.4261459786,[std] INSEE-shaped generational proxy
F,1962,114,0.4626843192,[std] INSEE-shaped generational proxy
F,1962,115,0.5008035809,[std] INSEE-shaped generational proxy
F,1962,116,0.5402455227,[std] INSEE-shaped generational proxy
F,1962,117,0.5806813562,[std] INSEE-shaped generational proxy
F,1962,118,0.6217107318,[std] INSEE-shaped generational proxy
F,1962,119,0.6628649112,[std] INSEE-shaped generational proxy
F,1962,120,1.0000000000,[std] INSEE-shaped generational proxy
F,1963,50,0.0007278352,[std] INSEE-shaped generational proxy
F,1963,51,0.0007839503,[std] INSEE-shaped generational proxy
F,1963,52,0.0008467121,[std] INSEE-shaped generational proxy
F,1963,53,0.0009169073,[std] INSEE-shaped generational proxy
F,1963,54,0.0009954156,[std] INSEE-shaped generational proxy
F,1963,55,0.0010832209,[std] INSEE-shaped generational proxy
F,1963,56,0.0011814231,[std] INSEE-shaped generational proxy
F,1963,57,0.0012912521,[std] INSEE-shaped generational proxy
F,1963,58,0.0014140829,[std] INSEE-shaped generational proxy
F,1963,59,0.0015514529,[std] INSEE-shaped generational proxy
F,1963,60,0.0017050806,[std] INSEE-shaped generational proxy
F,1963,61,0.0018768871,[std] INSEE-shaped generational proxy
F,1963,62,0.0020690199,[std] INSEE-shaped generational proxy
F,1963,63,0.0022838790,[std] INSEE-shaped generational proxy
F,1963,64,0.0025241470,[std] INSEE-shaped generational proxy
F,1963,65,0.0027928212,[std] INSEE-shaped generational proxy
F,1963,66,0.0030932510,[std] INSEE-shaped generational proxy
F,1963,67,0.0034291784,[std] INSEE-shaped generational proxy
F,1963,68,0.0038047834,[std] INSEE-shaped generational proxy
F,1963,69,0.0042247347,[std] INSEE-shaped generational proxy
F,1963,70,0.0046942459,[std] INSEE-shaped generational proxy
F,1963,71,0.0052191379,[std] INSEE-shaped generational proxy
F,1963,72,0.0058059085,[std] INSEE-shaped generational proxy
F,1963,73,0.0064618088,[std] INSEE-shaped generational proxy
F,1963,74,0.0071949291,[std] INSEE-shaped generational proxy
F,1963,75,0.0080142926,[std] INSEE-shaped generational proxy
F,1963,76,0.0089299601,[std] INSEE-shaped generational proxy
F,1963,77,0.0099531446,[std] INSEE-shaped generational proxy
F,1963,78,0.0110963382,[std] INSEE-shaped generational proxy
F,1963,79,0.0123734510,[std] INSEE-shaped generational proxy
F,1963,80,0.0137999640,[std] INSEE-shaped generational proxy
F,1963,81,0.0153930962,[std] INSEE-shaped generational proxy
F,1963,82,0.0171719861,[std] INSEE-shaped generational proxy
F,1963,83,0.0191578897,[std] INSEE-shaped generational proxy
F,1963,84,0.0213743946,[std] INSEE-shaped generational proxy
F,1963,85,0.0238476500,[std] INSEE-shaped generational proxy
F,1963,86,0.0266066129,[std] INSEE-shaped generational proxy
F,1963,87,0.0296833107,[std] INSEE-shaped generational proxy
F,1963,88,0.0331131163,[std] INSEE-shaped generational proxy
F,1963,89,0.0369350362,[std] INSEE-shaped generational proxy
F,1963,90,0.0411920066,[std] INSEE-shaped generational proxy
F,1963,91,0.0459311926,[std] INSEE-shaped generational proxy
F,1963,92,0.0512042850,[std] INSEE-shaped generational proxy
F,1963,93,0.0570677845,[std] INSEE-shaped generational proxy
F,1963,94,0.0635832623,[std] INSEE-shaped generational proxy
F,1963,95,0.0708175826,[std] INSEE-shaped generational proxy
F,1963,96,0.0788430662,[std] INSEE-shaped generational proxy
F,1963,97,0.0877375744,[std] INSEE-shaped generational proxy
F,1963,98,0.0975844809,[std] INSEE-shaped generational proxy
F,1963,99,0.1084724984,[std] INSEE-shaped generational proxy
F,1963,100,0.1204953161,[std] INSEE-shaped generational proxy
F,1963,101,0.1337509983,[std] INSEE-shaped generational proxy
F,1963,102,0.1483410854,[std] INSEE-shaped generational proxy
F,1963,103,0.1643693309,[std] INSEE-shaped generational proxy
F,1963,104,0.1819400016,[std] INSEE-shaped generational proxy
F,1963,105,0.2011556600,[std] INSEE-shaped generational proxy
F,1963,106,0.2221143493,[std] INSEE-shaped generational proxy
F,1963,107,0.2449061014,[std] INSEE-shaped generational proxy
F,1963,108,0.2696086993,[std] INSEE-shaped generational proxy
F,1963,109,0.2962826464,[std] INSEE-shaped generational proxy
F,1963,110,0.3249653311,[std] INSEE-shaped generational proxy
F,1963,111,0.3556644261,[std] INSEE-shaped generational proxy
F,1963,112,0.3883506401,[std] INSEE-shaped generational proxy
F,1963,113,0.4229500402,[std] INSEE-shaped generational proxy
F,1963,114,0.4593362904,[std] INSEE-shaped generational proxy
F,1963,115,0.4973233100,[std] INSEE-shaped generational proxy
F,1963,116,0.5366590256,[std] INSEE-shaped generational proxy
F,1963,117,0.5770210734,[std] INSEE-shaped generational proxy
F,1963,118,0.6180154649,[std] INSEE-shaped generational proxy
F,1963,119,0.6591793374,[std] INSEE-shaped generational proxy
F,1963,120,1.0000000000,[std] INSEE-shaped generational proxy
F,1964,50,0.0007205595,[std] INSEE-shaped generational proxy
F,1964,51,0.0007761139,[std] INSEE-shaped generational proxy
F,1964,52,0.0008382485,[std] INSEE-shaped generational proxy
F,1964,53,0.0009077423,[std] INSEE-shaped generational proxy
F,1964,54,0.0009854664,[std] INSEE-shaped generational proxy
F,1964,55,0.0010723945,[std] INSEE-shaped generational proxy
F,1964,56,0.0011696158,[std] INSEE-shaped generational proxy
F,1964,57,0.0012783478,[std] INSEE-shaped generational proxy
F,1964,58,0.0013999520,[std] INSEE-shaped generational proxy
F,1964,59,0.0015359503,[std] INSEE-shaped generational proxy
F,1964,60,0.0016880442,[std] INSEE-shaped generational proxy
F,1964,61,0.0018581357,[std] INSEE-shaped generational proxy
F,1964,62,0.0020483509,[std] INSEE-shaped generational proxy
F,1964,63,0.0022610661,[std] INSEE-shaped generational proxy
F,1964,64,0.0024989371,[std] INSEE-shaped generational proxy
F,1964,65,0.0027649316,[std] INSEE-shaped generational proxy
F,1964,66,0.0030623659,[std] INSEE-shaped generational proxy
F,1964,67,0.0033949449,[std] INSEE-shaped generational proxy
F,1964,68,0.0037668073,[std] INSEE-shaped generational proxy
F,1964,69,0.0041825759,[std] INSEE-shaped generational proxy
F,1964,70,0.0046474127,[std] INSEE-shaped generational proxy
F,1964,71,0.0051670816,[std] INSEE-shaped generational proxy
F,1964,72,0.0057480166,[std] INSEE-shaped generational proxy
F,1964,73,0.0063973978,[std] INSEE-shaped generational proxy
F,1964,74,0.0071232366,[std] INSEE-shaped generational proxy
F,1964,75,0.0079344685,[std] INSEE-shaped generational proxy
F,1964,76,0.0088410564,[std] INSEE-shaped generational proxy
F,1964,77,0.0098541052,[std] INSEE-shaped generational proxy
F,1964,78,0.0109859866,[std] INSEE-shaped generational proxy
F,1964,79,0.0122504775,[std] INSEE-shaped generational proxy
F,1964,80,0.0136629115,[std] INSEE-shaped generational proxy
F,1964,81,0.0152403443,[std] INSEE-shaped generational proxy
F,1964,82,0.0170017344,[std] INSEE-shaped generational proxy
F,1964,83,0.0189681394,[std] INSEE-shaped generational proxy
F,1964,84,0.0211629286,[std] INSEE-shaped generational proxy
F,1964,85,0.0236120114,[std] INSEE-shaped generational proxy
F,1964,86,0.0263440828,[std] INSEE-shaped generational proxy
F,1964,87,0.0293908833,[std] INSEE-shaped generational proxy
F,1964,88,0.0327874742,[std] INSEE-shaped generational proxy
F,1964,89,0.0365725242,[std] INSEE-shaped generational proxy
F,1964,90,0.0407886045,[std] INSEE-shaped generational proxy
F,1964,91,0.0454824889,[std] INSEE-shaped generational proxy
F,1964,92,0.0507054501,[std] INSEE-shaped generational proxy
F,1964,93,0.0565135464,[std] INSEE-shaped generational proxy
F,1964,94,0.0629678844,[std] INSEE-shaped generational proxy
F,1964,95,0.0701348455,[std] INSEE-shaped generational proxy
F,1964,96,0.0780862566,[std] INSEE-shaped generational proxy
F,1964,97,0.0868994812,[std] INSEE-shaped generational proxy
F,1964,98,0.0966574030,[std] INSEE-shaped generational proxy
F,1964,99,0.1074482676,[std] INSEE-shaped generational proxy
F,1964,100,0.1193653386,[std] INSEE-shaped generational proxy
F,1964,101,0.1325063197,[std] INSEE-shaped generational proxy
F,1964,102,0.1469724853,[std] INSEE-shaped generational proxy
F,1964,103,0.1628674530,[std] INSEE-shaped generational proxy
F,1964,104,0.1802955262,[std] INSEE-shaped generational proxy
F,1964,105,0.1993595259,[std] INSEE-shaped generational proxy
F,1964,106,0.2201580334,[std] INSEE-shaped generational proxy
F,1964,107,0.2427819611,[std] INSEE-shaped generational proxy
F,1964,108,0.2673103849,[std] INSEE-shaped generational proxy
F,1964,109,0.2938055856,[std] INSEE-shaped generational proxy
F,1964,110,0.3223072845,[std] INSEE-shaped generational proxy
F,1964,111,0.3528261086,[std] INSEE-shaped generational proxy
F,1964,112,0.3853363928,[std] INSEE-shaped generational proxy
F,1964,113,0.4197685286,[std] INSEE-shaped generational proxy
F,1964,114,0.4560011925,[std] INSEE-shaped generational proxy
F,1964,115,0.4938539415,[std] INSEE-shaped generational proxy
F,1964,116,0.5330808346,[std] INSEE-shaped generational proxy
F,1964,117,0.5733659210,[std] INSEE-shaped generational proxy
F,1964,118,0.6143215947,[std] INSEE-shaped generational proxy
F,1964,119,0.6554909323,[std] INSEE-shaped generational proxy
F,1964,120,1.0000000000,[std] INSEE-shaped generational proxy
F,1965,50,0.0007133565,[std] INSEE-shaped generational proxy
F,1965,51,0.0007683557,[std] INSEE-shaped generational proxy
F,1965,52,0.0008298695,[std] INSEE-shaped generational proxy
F,1965,53,0.0008986690,[std] INSEE-shaped generational proxy
F,1965,54,0.0009756165,[std] INSEE-shaped generational proxy
F,1965,55,0.0010616763,[std] INSEE-shaped generational proxy
F,1965,56,0.0011579264,[std] INSEE-shaped generational proxy
F,1965,57,0.0012655724,[std] INSEE-shaped generational proxy
F,1965,58,0.0013859622,[std] INSEE-shaped generational proxy
F,1965,59,0.0015206025,[std] INSEE-shaped generational proxy
F,1965,60,0.0016711778,[std] INSEE-shaped generational proxy
F,1965,61,0.0018395714,[std] INSEE-shaped generational proxy
F,1965,62,0.0020278882,[std] INSEE-shaped generational proxy
F,1965,63,0.0022384808,[std] INSEE-shaped generational proxy
F,1965,64,0.0024739786,[std] INSEE-shaped generational proxy
F,1965,65,0.0027373202,[std] INSEE-shaped generational proxy
F,1965,66,0.0030317887,[std] INSEE-shaped generational proxy
F,1965,67,0.0033610526,[std] INSEE-shaped generational proxy
F,1965,68,0.0037292096,[std] INSEE-shaped generational proxy
F,1965,69,0.0041408368,[std] INSEE-shaped generational proxy
F,1965,70,0.0046010457,[std] INSEE-shaped generational proxy
F,1965,71,0.0051155432,[std] INSEE-shaped generational proxy
F,1965,72,0.0056907003,[std] INSEE-shaped generational proxy
F,1965,73,0.0063336269,[std] INSEE-shaped generational proxy
F,1965,74,0.0070522560,[std] INSEE-shaped generational proxy
F,1965,75,0.0078554363,[std] INSEE-shaped generational proxy
F,1965,76,0.0087530339,[std] INSEE-shaped generational proxy
F,1965,77,0.0097560464,[std] INSEE-shaped generational proxy
F,1965,78,0.0108767263,[std] INSEE-shaped generational proxy
F,1965,79,0.0121287187,[std] INSEE-shaped generational proxy
F,1965,80,0.0135272107,[std] INSEE-shaped generational proxy
F,1965,81,0.0150890965,[std] INSEE-shaped generational proxy
F,1965,82,0.0168331561,[std] INSEE-shaped generational proxy
F,1965,83,0.0187802505,[std] INSEE-shaped generational proxy
F,1965,84,0.0209535323,[std] INSEE-shaped generational proxy
F,1965,85,0.0233786733,[std] INSEE-shaped generational proxy
F,1965,86,0.0260841082,[std] INSEE-shaped generational proxy
F,1965,87,0.0291012933,[std] INSEE-shaped generational proxy
F,1965,88,0.0324649806,[std] INSEE-shaped generational proxy
F,1965,89,0.0362135029,[std] INSEE-shaped generational proxy
F,1965,90,0.0403890693,[std] INSEE-shaped generational proxy
F,1965,91,0.0450380643,[std] INSEE-shaped generational proxy
F,1965,92,0.0502113452,[std] INSEE-shaped generational proxy
